indx,singers_sex_rc,singers_leader_rc,singers_dance_rc,audience_dance_rc,religious_rc,trance_rc,ceremony_rc,informal_rc,appear_rc,restrict_rc,mimic_rc,compose_rc,improv_rc,nowords_rc,child_by_rc,child_for_rc,clap_rc,stomp_rc,instrument_rc,ocm131_rc,ocm132_rc,ocm136_rc,ocm137_rc,ocm140_rc,ocm152_rc,ocm157_rc,ocm173_rc,ocm177_rc,ocm183_rc,ocm186_rc,ocm200_rc,ocm208_rc,ocm221_rc,ocm224_rc,ocm226_rc,ocm230_rc,ocm240_rc,ocm250_rc,ocm260_rc,ocm271_rc,ocm276_rc,ocm290_rc,ocm300_rc,ocm310_rc,ocm320_rc,ocm330_rc,ocm342_rc,ocm360_rc,ocm372_rc,ocm374_rc,ocm410_rc,ocm411_rc,ocm420_rc,ocm431_rc,ocm432_rc,ocm460_rc,ocm480_rc,ocm502_rc,ocm512_rc,ocm513_rc,ocm521_rc,ocm522_rc,ocm524_rc,ocm535_rc,ocm536_rc,ocm541_rc,ocm553_rc,ocm554_rc,ocm556_rc,ocm560_rc,ocm570_rc,ocm572_rc,ocm578_rc,ocm580_rc,ocm590_rc,ocm610_rc,ocm620_rc,ocm628_rc,ocm630_rc,ocm660_rc,ocm670_rc,ocm674_rc,ocm680_rc,ocm720_rc,ocm728_rc,ocm731_rc,ocm750_rc,ocm754_rc,ocm760_rc,ocm770_rc,ocm780_rc,ocm784_rc,ocm797_rc,ocm800_rc,ocm820_rc,ocm830_rc,ocm837_rc,ocm841_rc,ocm843_rc,ocm850_rc,ocm860_rc,ocm881_rc,ocm886_rc,ocm890_rc,ocm999_rc,time_start_rc,time_end_rc,duration_rc,recur_rc,singers_n_rc,singers_age1_rc,singers_age2_rc,shape_type_rc,appear_paint_rc,appear_adorn_rc,appear_cloth_rc,appear_mask_rc,appear_obj_rc,restrict_sex_rc,restrict_marry_rc,restrict_grp1_rc,restrict_grp2_rc,audience_n_rc,audience_age1_rc,audience_age2_rc,audience_sex_rc,audience_marry_rc,audience_grp1_rc,audience_grp2_rc,instrument_type1_rc,instrument_type2_rc,instrument_type3_rc
2250,.,.,1,.,0,0,.,.,0,0,0,.,0,.,0,0,.,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2255,.,.,1,.,1,0,.,0,0,0,0,.,0,.,0,0,.,.,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2256,.,.,.,.,0,0,1,0,0,0,0,.,0,.,0,0,.,.,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2257,.,.,0,.,1,0,.,0,0,0,0,0,0,.,0,0,.,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,.,.,.,.,Solo singer,.,.,Other shape,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2258,Male,.,.,.,0,0,1,0,0,1,0,0,0,.,0,0,.,.,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Night (2200 to 0400),Night (2200 to 0400),.,.,Multiple singers (number unknown),Adult,.,.,.,.,.,.,.,Male,.,.,.,.,.,.,.,.,.,.,.,.,.
2260,Male,0,.,.,0,0,0,.,0,1,0,0,0,.,0,0,.,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,.,.,.,.,Solo singer,Adult,.,Other shape,.,.,.,.,.,Male,.,.,.,.,.,.,.,.,.,.,.,.,.
2262,Male,0,.,0,0,0,0,0,0,1,0,1,0,.,0,0,.,.,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,<10 min,.,Solo singer,.,.,Other shape,.,.,.,.,.,.,.,"Singers/musicians (e.g., bards, minstrels)", Other (includes proper nouns),Multiple singers (number unknown),Adult,.,.,.,Adults,.,.,.,.
2263,.,0,.,.,0,0,1,0,0,1,0,0,0,Humming/neutral syllables,0,0,.,.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Morning (0700 to 1000),.,.,.,Multiple singers (number unknown),.,.,.,.,.,.,.,.,.,.,Other (includes proper nouns),.,31-50 listeners,.,.,.,.,"Community (mixed-gender groups, includes ""village"")",.,Idiophone, Membranophone,.
2266,.,.,.,.,0,0,.,.,0,0,0,.,0,.,0,0,.,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2267,.,.,.,.,0,0,.,0,0,0,0,.,0,.,0,0,.,.,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2268,.,.,.,.,0,0,.,.,0,0,0,.,0,.,0,0,.,.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Midday (1000 to 1400),Night (2200 to 0400),>10 hours,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Membranophone,.,.
2269,Both sexes,1,0,0,0,0,0,1,0,0,0,0,0,.,0,0,.,.,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,<10 min,No recurrence,6-10 singers,Elder,.,.,.,.,.,.,.,.,.,.,.,2-5 listeners,Adult,.,Male,.,Adults,.,.,.,.
2270,Male,0,0,0,0,0,0,1,0,0,0,.,1,.,0,0,.,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,Multiple singers (number unknown),Adult,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2272,Male,1,0,0,0,0,0,0,0,0,0,.,0,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,11-20 singers,Adult,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2274,Male,1,0,0,1,0,1,0,0,1,0,0,0,.,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,Morning (0700 to 1000),Morning (0700 to 1000),.,No recurrence,Multiple singers (number unknown),Adult,.,Circle,.,.,.,.,.,Male,.,.,.,2-5 listeners,.,.,Female,.,Adults,.,Idiophone,.,.
2276,.,0,1,1,0,0,1,0,0,0,0,.,0,.,0,0,.,.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,No recurrence,Multiple singers (number unknown),.,.,.,.,.,.,.,.,.,.,.,.,Multiple singers (number unknown),All Ages,.,Both sexes,Both married & unmarried,"Community (mixed-gender groups, includes ""village"")",.,Idiophone, Membranophone,.
2277,Female,0,0,0,1,0,1,0,1,1,0,.,0,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.,.,<10 min,No recurrence,Solo singer,Adult,.,Other shape,.,Butt & groin,Head/face & shoulders,.,.,.,.,"Religious people and healers (e.g., shamans, priests, doctors)",.,Multiple singers (number unknown),Adult,.,Female,.,Adults,.,.,.,.
2311,.,.,.,.,0,0,.,.,0,0,0,.,0,.,0,0,.,.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Idiophone, Aerophone,.
2331,Male,1,.,.,0,0,.,0,0,0,0,.,0,.,0,0,.,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Evening (1900 to 2200),Evening (1900 to 2200),.,.,Multiple singers (number unknown),Adult,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Leaders,.,.,.,.
2335,.,.,.,.,0,0,1,.,0,0,0,.,0,.,0,0,.,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2338,.,.,.,.,0,0,.,.,0,0,0,.,0,.,0,0,.,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.,.,.,.,Multiple singers (number unknown),.,.,.,.,.,.,.,.,.,.,.,.,Multiple singers (number unknown),Adult,.,Female,.,Patients/Sick People, Other (incl. proper nouns),.,.,.
235,Male,1,0,0,0,0,1,0,0,1,0,0,0,.,0,0,.,.,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Night (2200 to 0400),"Early morning (0400 to 0700) (includes daybreak, dawn)",1-10 hours,No recurrence,2-5 singers,Adult,.,.,.,.,.,.,.,Male,.,.,.,Solo listener,Adolescent/young adult, Adult,Female,Both married & unmarried,Adults,.,Aerophone,.,.
2363,.,.,.,.,0,0,1,0,0,1,0,.,0,.,0,0,.,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"Religious people and healers (e.g., shamans, priests, doctors)",.,.,.,.,.,.,.,.,.,.,.
2367,Male,.,.,.,0,0,.,0,0,1,0,0,0,.,0,0,.,.,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.,.,.,.,Multiple singers (number unknown),Adult,.,.,.,.,.,.,.,Male,.,"Singers/musicians (e.g., bards, minstrels)",.,.,.,.,.,.,.,.,.,.,.
2370,.,.,.,.,0,0,1,0,0,0,0,0,1,.,0,0,.,.,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,.,.,>10 hours,3-7 days,Multiple singers (number unknown),.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2378,.,.,.,.,0,0,.,.,0,0,0,.,0,.,0,0,.,.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,Multiple singers (number unknown),.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Aerophone,.,.
238,.,.,1,.,0,0,.,.,0,0,0,0,0,Jibberish,0,0,.,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,Multiple singers (number unknown),.,.,.,.,.,.,.,.,.,.,.,.,Multiple singers (number unknown),.,.,.,.,.,.,.,.,.
240,Male,1,0,0,1,0,1,0,0,1,0,0,0,.,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,.,.,10 min - 1 hour,.,Multiple singers (number unknown),Elder,.,Semicircle,.,.,.,.,.,Male,.,"Religious people and healers (e.g., shamans, priests, doctors)", Initiates,.,Adolescent/young adult, Adult,Male,.,Elders, Initiates,.,.,.
2404,.,.,.,.,0,0,.,0,0,0,0,.,0,.,0,0,.,.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Patients/Sick People,.,.,.,.
2416,Male,0,0,0,0,0,0,0,0,0,0,0,0,.,0,0,.,.,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,.,.,<10 min,.,Solo singer,Adult,.,Other shape,.,.,.,.,.,.,.,.,.,Solo listener,Adult,.,Male,.,Other (incl. proper nouns),.,.,.,.
2436,Male,0,0,0,1,0,1,0,0,1,0,.,0,.,0,0,.,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,>10 hours,3-7 days,Solo singer,Adult,.,Other shape,.,.,.,.,.,.,.,"Religious people and healers (e.g., shamans, priests, doctors)",.,.,.,.,.,.,Patients/Sick People,.,.,.,.
2438,.,.,.,.,0,0,.,.,0,0,0,0,0,.,0,0,.,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Patients/Sick People,.,.,.,.
2443,.,.,.,.,0,0,.,.,0,0,0,.,0,.,0,0,.,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
245,Male,1,.,.,1,0,1,0,0,0,0,0,1,Jibberish,0,0,.,.,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2453,Both sexes,.,.,.,0,0,.,.,0,0,0,.,0,.,0,0,.,.,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,.,.,.,.,Multiple singers (number unknown),.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2454,.,.,.,.,0,0,.,.,0,0,0,.,0,.,0,0,.,.,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"Community (mixed-gender groups, includes ""village"")",.,.,.,.
2465,.,.,.,.,0,0,.,0,0,0,0,.,1,Humming/neutral syllables,0,0,.,.,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2469,.,.,.,.,0,0,.,.,0,0,0,.,0,.,0,0,.,.,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
247,Female,0,1,1,0,0,1,0,0,1,0,.,0,.,0,0,.,.,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.,.,.,No recurrence,Multiple singers (number unknown),.,.,Multiple lines,.,.,.,.,.,Female,.,"Singers/musicians (e.g., bards, minstrels)", Other (includes proper nouns),Multiple singers (number unknown),All Ages,.,Both sexes,Both married & unmarried,"Community (mixed-gender groups, includes ""village"")", Other (incl. proper nouns),.,.,.
2484,.,.,.,.,0,0,.,.,0,0,0,.,0,.,0,0,.,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Adolescent/young adult,.,Female,.,Adolescents,.,.,.,.
2486,.,.,.,.,0,0,.,.,0,1,0,.,0,.,1,0,.,.,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Evening (1900 to 2200),Evening (1900 to 2200),.,No recurrence,Multiple singers (number unknown),Child,.,.,.,.,.,.,.,.,.,Children (includes boys and girls),.,Multiple singers (number unknown),.,.,.,.,"Community (mixed-gender groups, includes ""village"")",.,.,.,.
2487,Male,0,.,.,0,0,1,0,0,1,0,1,0,.,0,0,.,.,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Night (2200 to 0400),Night (2200 to 0400),.,>7 days,Solo singer,Adult,.,Other shape,.,.,.,.,.,.,.,"Religious people and healers (e.g., shamans, priests, doctors)",.,Multiple singers (number unknown),All Ages,.,Both sexes,.,"Community (mixed-gender groups, includes ""village"")",.,Idiophone, Membranophone,.
2489,Female,0,0,1,0,0,1,0,1,1,0,.,0,.,0,0,.,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,.,.,.,.,Multiple singers (number unknown),Adolescent/young adult, Adult,.,.,Head/face & shoulders,Torso,.,.,Female,.,.,.,Multiple singers (number unknown),Elder,.,Female,.,Elders,.,.,.,.
